Article Date,Article Title,Organization,City,State,URL,Keywords,Summary
8/6/17 1:48,Sikhs in America: A History Of Hate,The National Memo,,,http://www.nationalmemo.com/sikhs-in-america-a-history-of-hate/,american bellingham crimes hate india kaur mukker page saini sikh sikhs singh skinhead turban washington,"THE 1907 EPISODE in a seaside timber town in Washington came to be known as the Bellingham Riots. Really, though, there were no riots. There was a pogrom.	At the time, the US was suffering through deep economic distress, a panic-filled recession that had"
8/6/17 2:33,Worshippers suspect hate crime in bombing of MN mosque,KLTV,Tyler,TX,http://www.kltv.com/story/36071907/worshippers-suspect-hate-crime-in-bombing-of-mn-mosque,bloomington cnn dar explosion explosive farooq hassan hate islamic members minnesota mosque muslim wcco worshippers,"No one was injured in the explosion, though the mosque sustained fire and smoke damage. (Source: WCCO/CNN)	BLOOMINGTON, MN (WCCO/CNN) дус Members of a Minnesota Islamic center feel targeted after an explosion Saturday, caused by what federal authorities"
8/6/17 6:41,FBI investigators seek suspects in Minnesota mosque bombing,The Bozeman Daily Chronicle,Bozeman,MT,http://www.bozemandailychronicle.com/ap_news/us/fbi-investigators-seek-suspects-in-minnesota-mosque-bombing/article_e109cbbf-4564-5d4f-98d5-d33c7d366c3f.html,bloomington chief dar explosion farooq fbi investigators islamic jeff minneapolis minnesota mosque muslim potts worshipper bloomington chief dar explosion farooq fbi investigators islamic jeff minneapolis minnesota mosque muslim potts worshipper,"Law enforcement officials investigate an explosion at the Dar Al-Farooq Islamic Center in Bloomington, Minn., on Saturday, Aug. 5, 2017. Bloomington police Chief Jeff Potts said Saturday that investigators are trying to determine the cause of the blast."
8/6/17 6:51,Minnesota mosque explosion 'deeper and scarier' than threats,Gettysburg Times,Gettysburg,PA,http://www.gettysburgtimes.com/news/national/article_7d6b499d-821c-5dd4-87ac-503c92239ac0.html,bloomington center dar explosion farooq islamic minneapolis minnesota mosque mosques muslim omar pedroza star tribune worshippers bloomington center dar explosion farooq islamic minneapolis minnesota mosque mosques muslim omar pedroza star tribune worshippers bloomington center dar explosion farooq islamic minneapolis minnesota mosque mosques muslim omar pedroza star tribune worshippers,"By JEFF BAENEN AP	People gather outside of the Dar Al Farooq Islamic Center in Bloomington, Minn., on Sunday, Aug. 6, 2017, where an explosion damaged a room and shattered windows as worshippers prepared for morning prayers early Saturday. (Courtney"
8/6/17 6:54,FBI Investigating Bloomington Islamic Center Explosion,CBS Minnesota / WCCO,,,https://www.youtube.com/watch?v=tD45x1MoylY,bloomington classified crime explosion fbi hate incident islamic morning terror wcco,"Federal officials have not classified the incident as a hate crime or act of terrorism (1:44). WCCO Sunday Morning дус Aug. 6, 2017"
8/6/17 7:14,"Minnesota mosque explosion ""deeper and scarier"" than threats",The Killeen Daily Herald,Killeen,TX,http://kdhnews.com/news/nation/fbi-investigators-seek-suspects-in-minnesota-mosque-bombing/article_4952cd10-aadb-5ffa-8233-87aeacdeaa60.html,bloomington center dar explosion farooq islamic minneapolis minnesota mosque mosques omar police star tribune,"By JEFF BAENEN AP	Mohamed Omar, left, the executive director of the Dar Al Farooq Center Islamic Center leads afternoon prayers outside the police tape surrounding the center Saturday Aug. 5, 2017 in Bloomington, Minn. Bloomington Police and federal"
8/6/17 8:45,"Jarring at Delaware Contemporary, organized by Roberto Lugo, a conversation about racial violence that welcomes all",theartblog.org,Philadelphia,PA,http://www.theartblog.org/2017/08/jarring-at-delaware-contemporary-organized-by-roberto-lugo-a-conversation-about-emmett-till-and-trayvon-martin-that-welcomes-all/,,
8/6/17 9:18,Why does the NAACP say it is unsafe for minorities to visit Missouri?,KMTV - 3 News Now,,,http://www.3newsnow.com/news/national/why-does-the-naacp-say-it-is-unsafe-for-minorities-to-visit-missouri,advisories advisory africa bill chapel color conference discrimination greitens missouri naacp plaintiff senate somalia state,"Travel advisories warn you to carefully consider visiting certain places. Reasons typically range from severe weather to government instability, from civil war to terrorism.	The US State Department issues such advisories on a regular basis. Earlier this"
8/6/17 10:15,The Latest: Governor condemns Minnesota mosque bombing,The Tand D.com,Orangeburg,SC,http://thetandd.com/news/national/the-latest-governor-condemns-minnesota-mosque-bombing/article_f754416c-225d-5b98-8ba6-c6128fb266fd.html,bloomington bomb dar dayton explosion farooq islamic latest minneapolis minnesota mosque star tribune,"Law enforcement officials investigate an explosion at the Dar Al-Farooq Islamic Center in Bloomington, Minn., on Saturday, Aug. 5, 2017. Bloomington police Chief Jeff Potts said Saturday that investigators are trying to determine the cause of the blast."
8/6/17 10:26,This woman went to a Bon Jovi concert for her birthday. An act of hatred made her leave.,USA TODAY,,,https://www.usatoday.com/story/news/nation-now/2017/08/06/bon-jovi-concert-discrimination/543974001/,arena bon brown columbus discrimination documenting facebook glickhouse hate hatecrimes japan jovi nationwide propublica racism arena bon brown columbus discrimination documenting facebook glickhouse hate hatecrimes japan jovi nationwide propublica racism arena bon brown columbus discrimination documenting facebook glickhouse hate hatecrimes japan jovi nationwide propublica racism arena bon brown columbus discrimination documenting facebook glickhouse hate hatecrimes japan jovi nationwide propublica racism arena bon brown columbus discrimination documenting facebook glickhouse hate hatecrimes japan jovi nationwide propublica racism,"Karina Brown thought she was in for a fun night.	On March 18, Brown and her childhood friend went to see Bon Jovi at the Nationwide Arena in Columbus. They were celebrating her 45th birthday. Toward the end of the show, another concert-goer turned to her"
8/6/17 11:33,Oklahoma Gay Man Files Federal Civil Rights Lawsuit After Home Burned to Ground,Human Rights Campaign,Washington,DC,https://www.hrc.org/blog/oklahoma-gay-man-files-federal-civil-rights-lawsuit-after-home-burned-to-gr,africa american blaine district edsall gamel gay hammons hate hitchcock lgbtq mayor medler oklahoma,"By Guest contributor	Last week, Randy Gamel-Medler, an Oklahoma gay man, filed a federal equal protection lawsuit in the US District Court for the Western District of Oklahoma against nine defendants from Blaine County, Oklahoma, including Mayor of"
8/6/17 12:07,Minnesota mosque explosion: FBI investigating possible hate crime,Blasting News,,,http://us.blastingnews.com/world/2017/08/minnesota-mosque-explosion-fbi-investigating-possible-hate-crime-001911309.html,attack blast bloomington bureau explosion fbi federal hate homeland_security investigations minnesota mosque muslim police thornton,"The Federal Bureau of Investigations (#FBI) is hunting for suspects who could have been responsible for an explosion at a Minnesota mosque. At the time of the bombing, Muslim faithful had assembled for morning prayers. Investigators are probing whether"
8/6/17 12:52,Minnesota governor calls mosque bombing an 'act of terrorism',Business Insider,New York,NY,http://uk.businessinsider.com/r-minnesota-governor-calls-mosque-bombing-act-of-terrorism-2017-8,blast bloomington bomb bureau dar dayton farooq government imam investigation mark minneapolis minnesota mosque omar terror,"(Reuters) - Minnesota's governor called the bombing of a mosque outside Minneapolis the previous day ""an act of terrorism"" during a visit to the site on Sunday.	Police in Bloomington, Minnesota, were called on Saturday at 5:05 am local time about an"
8/6/17 15:41,Minnesota governor calls mosque bombing 'act of terrorism',Detroit Free Press,Detroit,MI,http://www.freep.com/story/news/nation-now/2017/08/06/minnesota-mosque-bombing-reaction/543794001/,bloomington bomb dar dayton ellison farooq islamic minneapolis minnesota mosque muslim smith somalia winstead,"BLOOMINGTON, Minn. дуо Gov. Mark Dayton condemned Sunday the bombing of a suburban Minneapolis mosque as ""an act of terrorism.""	He, Lt. Gov. Tina Smith and other elected officials toured the site and met with local leaders of the Dar Al-Farooq Islamic"
8/6/17 18:27,This woman went to a Bon Jovi concert. An act of hatred made her leave.,Standard Republic,,,http://www.standardrepublic.com/2017/08/this-woman-went-to-a-bon-jovi-concert-an-act-of-hatred-made-her-leave/15372.htm,bon brown columbus concert discrimination documenting enquirer entertiment hate jovi karina posts propublica bon brown columbus concert discrimination documenting enquirer entertiment hate jovi karina posts propublica bon brown columbus concert discrimination documenting enquirer entertiment hate jovi karina posts propublica,"By alexander simon	Home Њй Posts Њй Entertiment Њй This woman went to a Bon Jovi concert. An act of hatred made her leave.	Karina Brown, a college administrator from Columbus, was celebrating her 45th birthday when a woman told her she didn't думbelong in"
8/6/17 21:30,Lafayette business owner feels targeted after salon vandalized,KRON4.com,San Francisco,CA,http://kron4.com/2017/08/06/lafayette-business-owner-feels-targeted-after-salon-vandalized/,clark gofundme hairdresser kron lafayette rusell russell salon shards targeted vacuuming vandalized clark gofundme hairdresser kron lafayette rusell russell salon shards targeted vacuuming vandalized clark gofundme hairdresser kron lafayette rusell russell salon shards targeted vacuuming vandalized,"LAFAYETTE (KRON)дус The owner of a hair salon in Lafayette feels threatened after his shop was vandalized.	Hairdresser, Clark Russell, spent much of his Sunday vacuuming up shards of glass after someone threw a rock through his salon's door.	Rusell said"
8/6/17 21:52,The Documenting Hate project: Tell us your story,Baltimore Brew,Baltimore,Maryland,https://baltimorebrew.com/2017/08/07/the-documenting-hate-project-tell-us-your-story/,baltimore brew crimes documenting fbi form google harassment hate incident incidents propublica religion united baltimore brew crimes documenting fbi form google harassment hate incident incidents propublica religion united,"Above: Baltimore Brew has joined with the non-profit news organization ProPublica, as well as organizations across the country, to compile reports of hate and verify them in order to create a national database to clarify the issue and better report what"
8/6/17 22:03,Blaine County lawsuit alleges heinous hate crimes,NonDoc,,,https://nondoc.com/2017/08/07/blaine-county-lawsuit-alleges-hate-crimes/,alleges blaine court district gamel hitchcock jonita oklahoma pauls plaintiff renita robertson suit town alleges blaine court district gamel hitchcock jonita oklahoma pauls plaintiff renita robertson suit town alleges blaine court district gamel hitchcock jonita oklahoma pauls plaintiff renita robertson suit town alleges blaine court district gamel hitchcock jonita oklahoma pauls plaintiff renita robertson suit town,"By William W. Savage III, Editor in Chief -	A civil rights lawsuit filed in US District Court on Thursday contains some of the most heinous allegations of hate crimes one could imagine.	Additionally, because the lawsuit claims that Blaine County Sheriff's"
8/6/17 23:00,Mosque Bombing 'Hate Crime' дуў Missing Marines дуў 'Concealed Carry' Laws Increase Crime: Patch Morning Briefing,Patch.com,New York,,https://patch.com/us/across-america/mosque-bombing-hate-crime-missing-marines-concealed-carry-laws-increase-crime,aireqzkjjz american bloomington bomb bureau carry concealed crime dayton fbi government islamic magazine marine mark missing morning mosque nber aireqzkjjz american bloomington bomb bureau carry concealed crime dayton fbi government islamic magazine marine mark missing morning mosque nber aireqzkjjz american bloomington bomb bureau carry concealed crime dayton fbi government islamic magazine marine mark missing morning mosque nber,"Also: the best kind of rejection letter for a 9-year-old, an unfortunate pup needs a home and a bargain for an island.	By Cody Fenwick (Patch National Staff) - Updated August 7, 2017 2:07 am ET	Good morning! It's Monday, and we hope you had a restful"
8/7/17 1:48,"Chinese Tourists Pose With Nazi Salutes In Germany, Get Arrested",Carbonated.tv,San Ramon,CA,http://www.carbonated.tv/news/chinese-tourists-arrested-for-nazi-hitler-salute-reichstag-germany,adolf austria berlin china german hitler nazi nazis pictures reichstag salute salutes symbols tour adolf austria berlin china german hitler nazi nazis pictures reichstag salute salutes symbols tour adolf austria berlin china german hitler nazi nazis pictures reichstag salute salutes symbols tour,"Using symbols or salutes linked to Hitler and Nazis is a very serious offense in Germany дусtwo Chinese tourists learned that the hard way.	Two tourists in Berlin, Germany, landed in hot water after they were caught taking pictures in front of the"
8/7/17 4:48,"Minnesota Mosque Bomb: Muslim Groups Offer $10,000 Reward for Information as Islamophobic Trolls Celebrate Incident",Newsweek,,,http://www.newsweek.com/minnesota-mosque-muslim-hate-crime-terrorism-647274,american bloomington cair dar dayton explosion farooq fbi government islamic minnesota mosque muslim unforgivable american bloomington cair dar dayton explosion farooq fbi government islamic minnesota mosque muslim unforgivable american bloomington cair dar dayton explosion farooq fbi government islamic minnesota mosque muslim unforgivable,"By Conor Gaffey On 8/7/17 at 7:48 AM	Muslim groups in the United States are offering rewards of $10,000 for information on the individual(s) responsible for the bombing of a mosque in Minnesota on Saturday.	There was an explosion at the Dar Al-Farooq"
8/7/17 5:56,Letter: There are at least two good reasons for hate crime legislation,INFORUM,Fargo,ND,http://www.inforum.com/opinion/letters/4308543-letter-there-are-least-two-good-reasons-hate-crime-legislation,blow crime deterrent hate legislation mosque north_dakota port prison reasons repetitions rob blow crime deterrent hate legislation mosque north_dakota port prison reasons repetitions rob,"By Angie Wieck Today at 8:01 am	Despite what Rob Port said in his Aug. 6 column, there are at least two good reasons	for North Dakota to enact hate crime legislation: to prevent repetitions and break up hate groups.	The person who blows up one mosque is"
8/7/17 6:03,Mosque explosion that shattered windows leaves worshippers in fear,Eagle-Tribune,North Andover,MA,http://www.eagletribune.com/news/mosque-explosion-that-shattered-windows-leaves-worshippers-in-fear/article_20ddf746-7b6e-11e7-9471-578da6e48914.html,bloomington center dar dayton explosion farooq fbi islamic minneapolis minnesota mohamed mosque mosques omar shattered worshippers bloomington center dar dayton explosion farooq fbi islamic minneapolis minnesota mohamed mosque mosques omar shattered worshippers bloomington center dar dayton explosion farooq fbi islamic minneapolis minnesota mohamed mosque mosques omar shattered worshippers,"By Jeff Baenen AP	Debris is scattered around a room inside the Dar Al Farooq Islamic Center in Bloomington, Minnesota, after an explosion damaged the room and shattered windows as worshipers prepared for morning prayers.	Courtney Pedroza/Star Tribune via"
8/7/17 7:03,Hate Crime Legislation Is as Pointless as the Death Penalty,sayanythingblog.com,Fargo,ND,https://www.sayanythingblog.com/entry/hate-crime-legislation-pointless-death-penalty/,,
8/7/17 7:09,Hate crimes against Muslims in Germany on the rise,TRT World,,,http://www.trtworld.com/magazine/hate-crimes-against-muslims-in-germany-on-the-rise-415493,aksoy anti attack german headscarf islamic muslim taner trt yurdakul aksoy anti attack german headscarf islamic muslim taner trt yurdakul aksoy anti attack german headscarf islamic muslim taner trt yurdakul aksoy anti attack german headscarf islamic muslim taner trt yurdakul aksoy anti attack german headscarf islamic muslim taner trt yurdakul aksoy anti attack german headscarf islamic muslim taner trt yurdakul aksoy anti attack german headscarf islamic muslim taner trt yurdakul aksoy anti attack german headscarf islamic muslim taner trt yurdakul aksoy anti attack german headscarf islamic muslim taner trt yurdakul,German civil rights activist Taner Aksoy argues that anti-Muslim sentiment has had a long history in Germany but is becoming increasingly violent because of external factors and the country's far-right xenophobic campaigns.	The far-right in Germany has
8/7/17 1:48,"Chinese Tourists Pose With Nazi Salutes In Germany, Get Arrested",Carbonated.tv,San Ramon,CA,http://www.carbonated.tv/news/chinese-tourists-arrested-for-nazi-hitler-salute-reichstag-germany,adolf austria berlin china german hitler nazi nazis pictures reichstag salute salutes symbols tour adolf austria berlin china german hitler nazi nazis pictures reichstag salute salutes symbols tour adolf austria berlin china german hitler nazi nazis pictures reichstag salute salutes symbols tour,"Using symbols or salutes linked to Hitler and Nazis is a very serious offense in Germany дусtwo Chinese tourists learned that the hard way.	Two tourists in Berlin, Germany, landed in hot water after they were caught taking pictures in front of the"
8/7/17 4:15,Dayton denounces mosque bombing as 'act of terrorism',MinnPost,Minneapolis,MN,https://www.minnpost.com/glean/2017/08/dayton-denounces-mosque-bombing-act-terrorism,belcamino cair dayton gov islamic merseal minneapolis minnesota mosque muslim paul pipress strib,By Brian Lambert | 08/07/17	Karen Brulliard and Amy Wang of The Washington Post report: думMinnesota Gov. Mark Dayton denounced an explosion that rocked a Minneapolis-area mosque during morning prayers Saturday as a 'wretched' hate crime and act of
8/7/17 4:48,"Minnesota Mosque Bomb: Muslim Groups Offer $10,000 Reward for Information as Islamophobic Trolls Celebrate Incident",Newsweek,,,http://www.newsweek.com/minnesota-mosque-muslim-hate-crime-terrorism-647274,american bloomington cair dar dayton explosion farooq fbi government islamic minnesota mosque muslim unforgivable american bloomington cair dar dayton explosion farooq fbi government islamic minnesota mosque muslim unforgivable american bloomington cair dar dayton explosion farooq fbi government islamic minnesota mosque muslim unforgivable,"By Conor Gaffey On 8/7/17 at 7:48 AM	Muslim groups in the United States are offering rewards of $10,000 for information on the individual(s) responsible for the bombing of a mosque in Minnesota on Saturday.	There was an explosion at the Dar Al-Farooq"
8/7/17 5:56,Letter: There are at least two good reasons for hate crime legislation,INFORUM,Fargo,ND,http://www.inforum.com/opinion/letters/4308543-letter-there-are-least-two-good-reasons-hate-crime-legislation,blow crime deterrent hate legislation mosque north_dakota port prison reasons repetitions rob blow crime deterrent hate legislation mosque north_dakota port prison reasons repetitions rob,"By Angie Wieck Today at 8:01 am	Despite what Rob Port said in his Aug. 6 column, there are at least two good reasons	for North Dakota to enact hate crime legislation: to prevent repetitions and break up hate groups.	The person who blows up one mosque is"
8/7/17 6:03,Mosque explosion that shattered windows leaves worshippers in fear,Eagle-Tribune,North Andover,MA,http://www.eagletribune.com/news/mosque-explosion-that-shattered-windows-leaves-worshippers-in-fear/article_20ddf746-7b6e-11e7-9471-578da6e48914.html,bloomington center dar dayton explosion farooq fbi islamic minneapolis minnesota mohamed mosque mosques omar shattered worshippers bloomington center dar dayton explosion farooq fbi islamic minneapolis minnesota mohamed mosque mosques omar shattered worshippers bloomington center dar dayton explosion farooq fbi islamic minneapolis minnesota mohamed mosque mosques omar shattered worshippers,"By Jeff Baenen AP	Debris is scattered around a room inside the Dar Al Farooq Islamic Center in Bloomington, Minnesota, after an explosion damaged the room and shattered windows as worshipers prepared for morning prayers.	Courtney Pedroza/Star Tribune via"
8/7/17 6:51,Minnesota Governor Calls Mosque Attack a 'Criminal Act of Terrorism',New York Times,New York,NY,https://www.nytimes.com/2017/08/07/us/minnesota-mosque-explosion.html,attack bloomington dar dayton explosion farooq government islamic mark minnesota mosque pedroza press star terror attack bloomington dar dayton explosion farooq government islamic mark minnesota mosque pedroza press star terror attack bloomington dar dayton explosion farooq government islamic mark minnesota mosque pedroza press star terror attack bloomington dar dayton explosion farooq government islamic mark minnesota mosque pedroza press star terror attack bloomington dar dayton explosion farooq government islamic mark minnesota mosque pedroza press star terror attack bloomington dar dayton explosion farooq government islamic mark minnesota mosque pedroza press star terror attack bloomington dar dayton explosion farooq government islamic mark minnesota mosque pedroza press star terror attack bloomington dar dayton explosion farooq government islamic mark minnesota mosque pedroza press star terror attack bloomington dar dayton explosion farooq government islamic mark minnesota mosque pedroza press star terror attack bloomington dar dayton explosion farooq government islamic mark minnesota mosque pedroza press star terror attack bloomington dar dayton explosion farooq government islamic mark minnesota mosque pedroza press star terror attack bloomington dar dayton explosion farooq government islamic mark minnesota mosque pedroza press star terror,"By JONAH ENGEL BROMWICH AUG. 7, 2017	Gov. Mark Dayton of Minnesota at the Dar Al Farooq Islamic Center in Bloomington, Minn., on Sunday, a day after an explosion damaged the building in what the governor called an думact of terrorism.дуќ Courtney"
8/7/17 7:03,Hate Crime Legislation Is as Pointless as the Death Penalty,sayanythingblog.com,Fargo,ND,https://www.sayanythingblog.com/entry/hate-crime-legislation-pointless-death-penalty/,,
8/7/17 7:09,Hate crimes against Muslims in Germany on the rise,TRT World,,,http://www.trtworld.com/magazine/hate-crimes-against-muslims-in-germany-on-the-rise-415493,aksoy anti attack german headscarf islamic muslim taner trt yurdakul aksoy anti attack german headscarf islamic muslim taner trt yurdakul aksoy anti attack german headscarf islamic muslim taner trt yurdakul aksoy anti attack german headscarf islamic muslim taner trt yurdakul aksoy anti attack german headscarf islamic muslim taner trt yurdakul aksoy anti attack german headscarf islamic muslim taner trt yurdakul aksoy anti attack german headscarf islamic muslim taner trt yurdakul aksoy anti attack german headscarf islamic muslim taner trt yurdakul aksoy anti attack german headscarf islamic muslim taner trt yurdakul,German civil rights activist Taner Aksoy argues that anti-Muslim sentiment has had a long history in Germany but is becoming increasingly violent because of external factors and the country's far-right xenophobic campaigns.	The far-right in Germany has
8/7/17 8:00,"After months of homophobic attacks, Oklahoma gay man files federal lawsuit",Dallas Voice,Dallas,TX,http://www.dallasvoice.com/months-homophobic-attacks-oklahoma-gay-man-files-federal-lawsuit-10240387.html,africa american blaine district edsall fire gamel gay hate hitchcock lgbtq mayor medler oklahoma,"OKLAHOMA CITYдуо Randy Gamel-Medler, a gay man, filed a federal equal protection lawsuit in the US District Court for the Western District of Oklahoma against nine defendants from Blaine County, Oklahoma, including Hitchcock Mayor Rick Edsall, Blaine"
8/7/17 9:18,Minnesota governor: Mosque blast an 'act of terrorism',KESQ,Palm Desert,CA,http://www.kesq.com/news/national-world/minnesota-governor-mosque-blast-an-act-of-terrorism/600950563,blast bloomington dar dayton farooq fbi gofundme hate imam islamic minneapolis minnesota mosque perpetrator terror blast bloomington dar dayton farooq fbi gofundme hate imam islamic minneapolis minnesota mosque perpetrator terror,"(CNN) - Minnesota's governor declared that the explosion at a mosque outside Minneapolis over the weekend was ""an act of terrorism.""	An improvised explosive device caused an explosion at the Dar Al-Farooq Islamic Center in Bloomington, the FBI said.	Gov."
8/7/17 11:33,"FBI, ATF Investigate Minnesota Mosque Bombing",ColorLines magazine,Oakland,CA,https://www.colorlines.com/articles/fbi-atf-investigate-minnesota-mosque-bombing,american bloomington bomb cair crime dar farooq fbi federal hate islamic minnesota startribune,"The FBI has not yet ruled the bombing at the Dar Al-Farooq Islamic Center a hate crime, but confirms that the explosion was the result of a думdestructive device in violation of federal law.дуќ	Dar Al-Farooq Islamic Center in Bloomington, Minnesota, on"
8/7/17 11:41,"Suspect yells gay slur before Lake Worth shooting, report says",WPEC,West Palm Beach,FL,http://cbs12.com/news/local/suspect-yells-gay-slur-before-lake-worth-shooting-report-says,beach cbs12 city cruz gay gays hate lake mena nelson palm pbso restaurant shooting worth,"by Thomas Forester	WEST PALM BEACH, Fla. (CBS12) дуо A motive behind Sunday morning's shooting outside of a Lake Worth restaurant may have been a hate crime.	A witness told deputies that 48-year-old Nelson Mena confronted a group of men, including the"
8/7/17 12:30,"Minnesota Governor Calls Mosque Bombing 'Act of Terrorism,' and the White House?",Legal Examiner,Tampa,FL,http://farmingtonhills.legalexaminer.com/uncategorized/minnesota-governor-calls-mosque-bombing-act-of-terrorism-and-the-whitehouse/,bloomington bomb dar election farooq fbi hate immigrants mark michigan minnesota mosque muslim swastikas trump whitehouse,"While the FBI continues to search for a perpetrator who threw an improvised explosive device through a window of an imam's office at the Dar Al Farooq mosque in Bloomington, Minnesota, the Whitehouse has yet to comment. Is there a double standard when it"
8/7/17 12:52,Police: Bikers assault driver in racially-motivated attack,Fort Bend Herald,Rosenberg,Texas,http://www.fbherald.com/news/police-bikers-assault-driver-in-racially-motivated-attack/article_d283ea05-7957-5321-9d3d-c1d58ec4c527.html,airport attack bikers international jersey kennedy midnight motorcyclists police punched racially smashed woodbridge york airport attack bikers international jersey kennedy midnight motorcyclists police punched racially smashed woodbridge york,"AP | 0 comments	WOODBRIDGE, NJ (AP) дуо Police are investigating after a New Jersey man reported he was punched in the face and his car's windows were smashed by a group of motorcyclists in a racially-motivated attack.	Police say the family was traveling"
8/7/17 14:22,Twin Cites anti-war leader speaks out against mosque bombing,Fight Back! Newspaper,Minneapolis,MN,http://www.fightbacknews.org/2017/8/7/twin-cites-anti-war-leader-speaks-out-against-mosque-bombing,aby anti bigots bomb cities commission dar defend farooq hate islamic keirstead muslim neighbors racists twin war aby anti bigots bomb cities commission dar defend farooq hate islamic keirstead muslim neighbors racists twin war,"Minneapolis, MN дуо Meredith Aby-Keirstead of the Twin Cities-based Anti-War Committee condemned the August 5 bombing of the Dar Al-Farooq Islamic Center, stating, думIt is important for all people of conscience to stand with our Muslim neighbors against"
8/7/17 14:33,Man fatally shot after defending gay friends in downtown Lake Worth,Palm Beach Post,Palm Beach,FL,http://www.palmbeachpost.com/news/crime--law/man-fatally-shot-after-defending-gay-friends-downtown-lake-worth/AC7e70I6HRotr1B59p3ohM/,beach city cruz edmondson figueroa florida gay lake mena murder office palm post prejudices shooting worth beach city cruz edmondson figueroa florida gay lake mena murder office palm post prejudices shooting worth,"A man charged with fatally shooting another man in downtown Lake Worth this weekend after allegedly saying думI hate you (expletive) gays, I'm going to kill you all here,дуќ could have charges enhanced to a hate crime under Florida law, according to a"
8/7/17 15:38,Murder victim's family seeks justice; Arrest report points to possible hate crime,WPEC,West Palm Beach,FL,http://cbs12.com/news/local/murder-victims-family-seeks-justice-arrest-report-points-to-possible-hate-crime,aggravated arrested beach carballo cbs12 crime cruz hate hernandez lake lerman murder palm restaurant west worth,"by Chuck Weber	WEST PALM BEACH, Fla. (CBS12) дуо A 22-year old man-- shot and killed defending friends outside a Lake Worth restaurant.	The arrest report, obtained by CBS12, indicates the men in the group may have been targeted for being gay.	думNow we"
8/7/17 16:48,"Recent hate crimes lead to ""love lives here"" rally",Colorado Springs Independent,Colorado Springs,CO,https://www.csindy.com/TheWire/archives/2017/08/07/recent-hate-crimes-lead-to-love-lives-here-rally,advancement beit black bonforte colorado colored conference crimes exclusionary hate heil lowercase people rally sieg springs swastika temple advancement beit black bonforte colorado colored conference crimes exclusionary hate heil lowercase people rally sieg springs swastika temple,"On Aug. 6, two days after a pair of hate crimes shook Colorado Springs, hundreds of people came together to denounce bigotry and affirm that this community values multiculturalism, tolerance and peace. The rally, organized by the National Association for"
8/7/17 18:30,Murder Outside a Lake Worth Restaurant Possible Hate Crime,850wftl.com,West Palm Beach,FL,http://www.850wftl.com/murder-outside-lake-worth-restaurant-possible-hate-crime/,,
8/7/17 21:52,SABA SoCal Supports Hate Crime Prosecution in Orange County Case,sabanorthamerica.com,Saint Louis,MO,http://www.sabanorthamerica.com/saba-socal-supports-hate-crime-prosecution-in-orange-county-case/,,
8/8/17 3:52,Witnesses say gunman killed man who protested anti-gay slurs,Newburgh Gazette,,,http://newburghgazette.com/2017/08/08/witnesses-say-gunman-killed-man-who-protested-anti-gay-slurs/,abc25 beach beers brenda cruz florida gay hernandez mena palm post rats restaurant shooting south witnesses,"When they were about to leave, Mena allegedly said ""If we were in my country, I'd kill all of you like rats"". ""If we were in my country I'd kill all of you like rats"", he said, according to another. On Monday, a judge ordered him held without bail at the"
8/8/17 6:07,Man shot to death defending his gay cousin in shocking hate crime,LGBTQ Nation,Phoenix,AZ,https://www.lgbtqnation.com/2017/08/man-shot-death-defending-gay-cousin-shocking-hate-crime/,abc25 brenda carvallo cousin cruz gay hernandez juan mena nelson pedro witnesses abc25 brenda carvallo cousin cruz gay hernandez juan mena nelson pedro witnesses abc25 brenda carvallo cousin cruz gay hernandez juan mena nelson pedro witnesses abc25 brenda carvallo cousin cruz gay hernandez juan mena nelson pedro witnesses,"By Alex Bollinger Њ‡	Witnesses say that there were other groups of diners outside the restaurant, which had just closed. Nelson Hernandez Mena, 48, was in one of the other groups of people. He would later tell investigators that he drank between 15 and 20"
8/8/17 7:40,Head of Bombed Minnesota Mosque Denounces Trump for Stoking Hate & Violence Against Somali Community,Democracy Now!,New York,NY,https://www.democracynow.org/2017/8/8/head_of_bombed_minnesota_mosque_denounces,attack bloomington dar dayton farooq goodman minnesota mohamed mosque omar president somalia trump worshipers attack bloomington dar dayton farooq goodman minnesota mohamed mosque omar president somalia trump worshipers attack bloomington dar dayton farooq goodman minnesota mohamed mosque omar president somalia trump worshipers,"Governor Mark Dayton has condemned as terrorism Saturday's attack on the Dar Al-Farooq Islamic Center in Bloomington, Minnesota. The explosive device was thrown through the mosque office's window around 5 am as people were gathering for morning prayers."
8/8/17 9:30,Man Fatally Shot After Defending Gay Friends From Homophobe Who Threatened To Kill Them 'Like Rats',PerezHilton.com,,CA,http://perezhilton.com/2017-08-08-man-killed-gay-shoot-hate-crime-florida-melson-nema-juan-cruz-defended-homophobe-gun,beach cruz flores florida friends gay gays hernandez homophobe javier killed mena nelson office palm pupuseria beach cruz flores florida friends gay gays hernandez homophobe javier killed mena nelson office palm pupuseria beach cruz flores florida friends gay gays hernandez homophobe javier killed mena nelson office palm pupuseria beach cruz flores florida friends gay gays hernandez homophobe javier killed mena nelson office palm pupuseria beach cruz flores florida friends gay gays hernandez homophobe javier killed mena nelson office palm pupuseria,"A Florida man was shot and killed early Sunday after defending his gay friends from a homicidal homophobe.	Juan Javier Cruz (above) was leaving a restaurant around 1 am with some friends, some of whom are gay, when they were confronted by a man who began"
